@type,@rid,@version,repository,name,format,size,created_by,last_downloaded,last_updated,blob_created,blob_updated,@fieldTypes
d,#-2:261,0,maven-central,org/springframework/spring-webmvc/3.2.4.RELEASE/spring-webmvc-3.2.4.RELEASE.jar,maven2,636993,admin,2022-06-22 19:41:16,2022-06-22 19:41:16,2021-09-21 10:07:23,2021-09-21 10:07:23,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:262,0,maven-central,jakarta/servlet/jakarta.servlet-api/4.0.3/jakarta.servlet-api-4.0.3.jar,maven2,82872,admin,2022-07-05 07:52:41,2022-07-05 07:52:41,2021-09-07 12:03:06,2021-09-07 12:03:06,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:263,0,maven-central,org/apache/maven/plugins/maven-jar-plugin/3.2.2/maven-jar-plugin-3.2.2.jar,maven2,28772,admin,2022-01-26 08:12:47,2022-01-26 08:12:47,2022-01-26 08:12:47,2022-01-26 08:12:47,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:264,0,maven-central,org/springframework/security/spring-security-crypto/5.1.4.RELEASE/spring-security-crypto-5.1.4.RELEASE.jar,maven2,72603,admin,2021-10-19 13:51:14,2021-10-19 13:51:14,2021-09-29 20:24:25,2021-09-29 20:24:25,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:265,0,maven-central,org/codehaus/jackson/jackson-smile/1.9.5/jackson-smile-1.9.5.jar,maven2,52045,admin,2021-10-19 13:51:14,2021-10-19 13:51:14,2021-09-29 20:24:25,2021-09-29 20:24:25,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:266,0,maven-central,org/springframework/spring-beans/3.2.4.RELEASE/spring-beans-3.2.4.RELEASE.jar,maven2,607755,admin,2022-06-22 19:41:16,2022-06-22 19:41:16,2021-09-21 10:07:23,2021-09-21 10:07:23,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:267,0,maven-central,de/adorsys/ledgers/ledgers-utils/2.2/ledgers-utils-2.2.jar,maven2,28404,admin,2021-10-19 13:51:14,2021-10-19 13:51:14,2021-09-29 20:24:26,2021-09-29 20:24:26,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:268,0,maven-central,org/hdrhistogram/HdrHistogram/2.1.9/HdrHistogram-2.1.9.jar,maven2,114165,admin,2021-10-13 12:13:06,2021-10-13 12:13:06,2021-10-13 12:13:06,2021-10-13 12:13:06,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:269,0,maven-central,org/springframework/spring-web/3.2.4.RELEASE/spring-web-3.2.4.RELEASE.jar,maven2,625875,admin,2022-06-22 19:41:16,2022-06-22 19:41:16,2021-09-21 10:07:24,2021-09-21 10:07:24,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:270,0,maven-central,com/google/guava/guava/15.0/guava-15.0.jar,maven2,2172168,admin,2021-10-19 13:51:14,2021-10-19 13:51:14,2021-09-29 20:24:25,2021-09-29 20:24:25,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:271,0,maven-central,org/apache/maven/plugins/maven-war-plugin/3.2.3/maven-war-plugin-3.2.3.jar,maven2,91163,admin,2021-10-13 12:13:52,2021-10-13 12:13:52,2021-10-13 12:13:52,2021-10-13 12:13:52,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:272,0,maven-central,org/jboss/spec/javax/websocket/jboss-websocket-api_1.1_spec/1.1.4.Final/jboss-websocket-api_1.1_spec-1.1.4.Final.jar,maven2,44569,admin,2022-07-05 07:52:41,2022-07-05 07:52:41,2021-09-07 12:03:06,2021-09-07 12:03:06,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:273,0,maven-central,org/elasticsearch/jna/4.5.1/jna-4.5.1.jar,maven2,885297,admin,2021-10-13 12:13:06,2021-10-13 12:13:06,2021-10-13 12:13:06,2021-10-13 12:13:06,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:274,0,maven-central,io/undertow/undertow-websockets-jsr/2.0.28.Final/undertow-websockets-jsr-2.0.28.Final.jar,maven2,176173,admin,2022-07-05 07:52:41,2022-07-05 07:52:41,2021-09-07 12:03:06,2021-09-07 12:03:06,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:275,0,maven-central,org/apache/logging/log4j/log4j-api/2.13.3/log4j-api-2.13.3.jar,maven2,292301,admin,2021-10-13 12:13:06,2021-10-13 12:13:06,2021-10-13 12:13:06,2021-10-13 12:13:06,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:276,0,maven-central,com/sonatype/clm/clm-maven-plugin/2.24.0-01/clm-maven-plugin-2.24.0-01.jar,maven2,21285553,admin,2021-09-06 18:00:11,2021-09-06 19:07:13,2021-09-06 18:00:11,2021-09-06 18:00:11,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:277,0,maven-central,org/bouncycastle/bcprov-jdk15on/1.56/bcprov-jdk15on-1.56.jar,maven2,3448507,admin,2022-07-05 07:52:41,2022-07-05 07:52:41,2021-09-07 12:03:06,2021-09-07 12:03:06,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:278,0,maven-central,com/fasterxml/jackson/core/jackson-databind/2.0.4/jackson-databind-2.0.4.jar,maven2,847126,admin,2022-06-22 19:41:16,2022-06-22 19:41:16,2021-09-21 10:07:23,2021-09-21 10:07:23,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:279,0,maven-central,org/springframework/spring-beans/5.0.8.RELEASE/spring-beans-5.0.8.RELEASE.jar,maven2,660417,admin,2021-10-19 13:51:14,2021-10-19 13:51:14,2021-09-29 20:24:25,2021-09-29 20:24:25,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:280,0,maven-central,org/springframework/spring-core/3.2.4.RELEASE/spring-core-3.2.4.RELEASE.jar,maven2,869674,admin,2022-06-22 19:41:16,2022-06-22 19:41:16,2021-09-21 10:07:23,2021-09-21 10:07:23,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:281,0,maven-central,org/apache/maven/plugins/maven-site-plugin/3.4/maven-site-plugin-3.4.jar,maven2,127262,admin,2021-10-13 12:13:08,2021-10-13 12:13:08,2021-10-13 12:13:08,2021-10-13 12:13:08,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:282,0,maven-central,org/jboss/errai/errai-codegen/4.6.0.Final/errai-codegen-4.6.0.Final.jar,maven2,6186747,admin,2021-10-19 13:51:13,2021-10-19 13:51:13,2021-09-29 20:24:25,2021-09-29 20:24:25,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:283,0,maven-central,org/glassfish/jakarta.el/3.0.3/jakarta.el-3.0.3.jar,maven2,237826,admin,2022-07-05 07:52:41,2022-07-05 07:52:41,2021-09-07 12:03:06,2021-09-07 12:03:06,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:284,0,maven-central,org/springframework/spring-context/3.2.4.RELEASE/spring-context-3.2.4.RELEASE.jar,maven2,863688,admin,2022-06-22 19:41:16,2022-06-22 19:41:16,2021-09-21 10:07:23,2021-09-21 10:07:23,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:285,0,maven-central,axis/axis-saaj/1.2/axis-saaj-1.2.jar,maven2,19427,admin,2022-06-22 19:41:14,2022-06-22 19:41:14,2021-09-07 12:03:06,2021-09-07 12:03:06,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:286,0,maven-central,net/sf/ehcache/ehcache/2.10.6/ehcache-2.10.6.jar,maven2,10237841,admin,2021-10-13 12:13:06,2021-10-13 12:13:06,2021-10-13 12:13:06,2021-10-13 12:13:06,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:287,0,maven-central,de/adorsys/ledgers/ledgers-security/2.2/ledgers-security-2.2.jar,maven2,7047,admin,2021-10-19 13:51:14,2021-10-19 13:51:14,2021-09-29 20:24:25,2021-09-29 20:24:25,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:288,0,maven-central,org/springframework/spring-expression/3.2.4.RELEASE/spring-expression-3.2.4.RELEASE.jar,maven2,196807,admin,2022-06-22 19:41:16,2022-06-22 19:41:16,2021-09-21 10:07:23,2021-09-21 10:07:23,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:289,0,maven-central,com/google/protobuf/protobuf-java/3.11.4/protobuf-java-3.11.4.jar,maven2,1660960,admin,2021-10-13 12:13:07,2021-10-13 12:13:07,2021-10-13 12:13:07,2021-10-13 12:13:07,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:290,0,maven-central,axis/axis-jaxrpc/1.3/axis-jaxrpc-1.3.jar,maven2,32062,admin,2022-07-05 07:52:41,2022-07-05 07:52:41,2021-09-07 12:03:06,2021-09-07 12:03:06,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:291,0,maven-central,org/springframework/spring-aop/3.2.8.RELEASE/spring-aop-3.2.8.RELEASE.jar,maven2,337694,admin,2022-06-22 19:41:16,2022-06-22 19:41:16,2021-09-21 10:07:24,2021-09-21 10:07:24,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:292,0,maven-central,io/springfox/springfox-swagger2/2.9.2/springfox-swagger2-2.9.2.jar,maven2,67625,admin,2021-10-13 12:14:00,2021-10-13 12:14:00,2021-09-29 20:24:26,2021-09-29 20:24:26,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:293,0,maven-central,org/elasticsearch/elasticsearch/7.5.2/elasticsearch-7.5.2.jar,maven2,11441625,admin,2021-10-13 12:13:06,2021-10-13 12:13:06,2021-10-13 12:13:06,2021-10-13 12:13:06,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:294,0,maven-central,axis/axis-ant/1.2/axis-ant-1.2.jar,maven2,33501,admin,2022-06-22 19:41:14,2022-06-22 19:41:14,2021-09-07 12:03:07,2021-09-07 12:03:07,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:295,0,maven-central,de/adorsys/ledgers/ledgers-middleware-service-api/2.2/ledgers-middleware-service-api-2.2.jar,maven2,112164,admin,2021-10-19 13:51:14,2021-10-19 13:51:14,2021-09-29 20:24:26,2021-09-29 20:24:26,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:296,0,maven-central,javax/activation/activation/1.1/activation-1.1.jar,maven2,62983,admin,2022-08-12 07:17:18,2022-08-12 07:17:18,2021-09-07 12:03:06,2021-09-07 12:03:06,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:297,0,maven-central,com/h2database/h2/1.4.187/h2-1.4.187.jar,maven2,1695977,admin,2022-06-22 19:41:14,2022-06-22 19:41:14,2021-09-07 12:03:06,2021-09-07 12:03:06,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:298,0,maven-central,org/apache/maven/plugins/maven-remote-resources-plugin/1.5/maven-remote-resources-plugin-1.5.jar,maven2,69366,admin,2021-10-13 12:13:07,2021-10-13 12:13:07,2021-10-13 12:13:07,2021-10-13 12:13:07,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:299,0,maven-central,commons-collections/commons-collections/3.1/commons-collections-3.1.jar,maven2,559366,admin,2022-06-22 19:41:14,2022-06-22 19:41:14,2021-09-07 12:03:07,2021-09-07 12:03:07,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:300,0,maven-central,org/codehaus/jackson/jackson-core-asl/1.9.5/jackson-core-asl-1.9.5.jar,maven2,228417,admin,2021-10-19 13:51:14,2021-10-19 13:51:14,2021-09-29 20:24:26,2021-09-29 20:24:26,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:301,0,maven-central,org/apache/maven/plugins/maven-war-plugin/2.1/maven-war-plugin-2.1.jar,maven2,77280,admin,2021-10-13 12:13:08,2021-10-13 12:13:08,2021-10-13 12:13:08,2021-10-13 12:13:08,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:302,0,maven-central,org/apache/maven/plugins/maven-clean-plugin/2.5/maven-clean-plugin-2.5.jar,maven2,24633,admin,2022-10-10 08:19:43,2022-10-10 08:19:43,2021-09-06 18:00:12,2021-09-06 18:00:12,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:303,0,maven-central,org/apache/maven/plugins/maven-resources-plugin/3.2.0/maven-resources-plugin-3.2.0.jar,maven2,32957,admin,2022-01-26 08:12:47,2022-01-26 08:12:47,2022-01-26 08:12:47,2022-01-26 08:12:47,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:304,0,maven-central,io/swagger/swagger-annotations/1.5.20/swagger-annotations-1.5.20.jar,maven2,21750,admin,2021-10-13 12:14:00,2021-10-13 12:14:00,2021-09-29 20:24:26,2021-09-29 20:24:26,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:305,0,maven-central,org/apache/commons/commons-lang3/3.3.2/commons-lang3-3.3.2.jar,maven2,412739,admin,2022-06-22 19:41:14,2022-06-22 19:41:14,2021-09-07 12:03:07,2021-09-07 12:03:07,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:306,0,maven-central,commons-beanutils/commons-beanutils/1.9.4/commons-beanutils-1.9.4.jar,maven2,246918,admin,2022-07-05 07:52:41,2022-07-05 07:52:41,2021-09-07 12:03:07,2021-09-07 12:03:07,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:307,0,maven-central,org/jasypt/jasypt/1.9.3/jasypt-1.9.3.jar,maven2,142255,admin,2021-10-19 13:51:14,2021-10-19 13:51:14,2021-09-29 20:24:26,2021-09-29 20:24:26,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:308,0,maven-central,io/undertow/undertow-core/2.0.28.Final/undertow-core-2.0.28.Final.jar,maven2,2277364,admin,2022-07-05 07:52:41,2022-07-05 07:52:41,2021-09-07 12:03:07,2021-09-07 12:03:07,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:309,0,maven-central,org/apache/maven/plugins/maven-source-plugin/2.3/maven-source-plugin-2.3.jar,maven2,31338,admin,2021-10-13 12:13:07,2021-10-13 12:13:07,2021-10-13 12:13:07,2021-10-13 12:13:07,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:310,0,maven-central,commons-logging/commons-logging/1.1.3/commons-logging-1.1.3.jar,maven2,62050,admin,2022-06-22 19:41:15,2022-06-22 19:41:15,2021-09-07 12:03:07,2021-09-07 12:03:07,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:311,0,maven-central,io/swagger/swagger-models/1.5.20/swagger-models-1.5.20.jar,maven2,152068,admin,2021-10-13 12:14:00,2021-10-13 12:14:00,2021-09-29 20:24:26,2021-09-29 20:24:26,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:312,0,maven-central,org/springframework/plugin/spring-plugin-metadata/1.2.0.RELEASE/spring-plugin-metadata-1.2.0.RELEASE.jar,maven2,5145,admin,2021-10-13 12:14:00,2021-10-13 12:14:00,2021-09-29 20:24:26,2021-09-29 20:24:26,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:313,0,maven-central,commons-discovery/commons-discovery/0.2/commons-discovery-0.2.jar,maven2,71442,admin,2022-06-22 19:41:15,2022-06-22 19:41:15,2021-09-07 12:03:07,2021-09-07 12:03:07,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:314,0,maven-central,io/springfox/springfox-spi/2.9.2/springfox-spi-2.9.2.jar,maven2,53503,admin,2021-10-13 12:14:00,2021-10-13 12:14:00,2021-09-29 20:24:26,2021-09-29 20:24:26,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:315,0,maven-central,commons-digester/commons-digester/1.4.1/commons-digester-1.4.1.jar,maven2,100632,admin,2022-06-22 19:41:14,2022-06-22 19:41:14,2021-09-07 12:03:07,2021-09-07 12:03:07,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:316,0,maven-central,axis/axis/1.2/axis-1.2.jar,maven2,1599495,admin,2022-06-22 19:41:14,2022-06-22 19:41:14,2021-09-07 12:03:07,2021-09-07 12:03:07,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:317,0,maven-central,org/apache/felix/maven-bundle-plugin/2.1.0/maven-bundle-plugin-2.1.0.jar,maven2,132495,admin,2021-10-13 12:13:08,2021-10-13 12:13:08,2021-10-13 12:13:08,2021-10-13 12:13:08,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:318,0,maven-central,io/springfox/springfox-core/2.9.2/springfox-core-2.9.2.jar,maven2,116534,admin,2021-10-13 12:14:00,2021-10-13 12:14:00,2021-09-29 20:24:26,2021-09-29 20:24:26,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:319,0,maven-central,org/slf4j/jcl-over-slf4j/1.7.7/jcl-over-slf4j-1.7.7.jar,maven2,16519,admin,2022-06-22 19:41:15,2022-06-22 19:41:15,2021-09-07 12:03:07,2021-09-07 12:03:07,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:320,0,maven-central,org/codehaus/plexus/plexus-utils/3.0/plexus-utils-3.0.jar,maven2,226072,admin,2022-08-12 07:20:27,2022-08-12 07:20:27,2021-09-06 18:00:13,2021-09-06 18:00:13,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:321,0,maven-central,org/apache/maven/plugins/maven-antrun-plugin/1.7/maven-antrun-plugin-1.7.jar,maven2,31603,admin,2021-10-13 12:13:08,2021-10-13 12:13:08,2021-10-13 12:13:08,2021-10-13 12:13:08,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:322,0,maven-central,net/bytebuddy/byte-buddy/1.8.12/byte-buddy-1.8.12.jar,maven2,2970261,admin,2021-10-19 13:51:14,2021-10-19 13:51:14,2021-09-29 20:24:27,2021-09-29 20:24:27,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:323,0,maven-central,org/apache/maven/plugins/maven-surefire-plugin/2.19.1/maven-surefire-plugin-2.19.1.jar,maven2,38403,admin,2021-10-13 12:13:08,2021-10-13 12:13:08,2021-10-13 12:13:08,2021-10-13 12:13:08,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:324,0,maven-central,io/springfox/springfox-swagger-common/2.9.2/springfox-swagger-common-2.9.2.jar,maven2,106641,admin,2021-10-13 12:14:00,2021-10-13 12:14:00,2021-09-29 20:24:26,2021-09-29 20:24:26,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:325,0,maven-central,wsdl4j/wsdl4j/1.5.1/wsdl4j-1.5.1.jar,maven2,126771,admin,2022-06-22 19:41:15,2022-06-22 19:41:15,2021-09-07 12:03:07,2021-09-07 12:03:07,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:326,0,maven-central,org/apache/maven/maven-plugin-api/2.0.6/maven-plugin-api-2.0.6.jar,maven2,12860,admin,2022-10-10 08:19:46,2022-10-10 08:19:46,2021-09-06 18:00:13,2021-09-06 18:00:13,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:327,0,maven-central,hsqldb/hsqldb/1.8.0.7/hsqldb-1.8.0.7.jar,maven2,643727,admin,2022-08-12 07:17:18,2022-08-12 07:17:18,2021-09-07 12:03:07,2021-09-07 12:03:07,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:328,0,maven-central,com/fasterxml/classmate/1.4.0/classmate-1.4.0.jar,maven2,66540,admin,2021-10-19 13:51:14,2021-10-19 13:51:14,2021-09-29 20:24:26,2021-09-29 20:24:26,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:329,0,maven-central,org/springframework/boot/spring-boot-maven-plugin/2.6.3/spring-boot-maven-plugin-2.6.3.jar,maven2,104883,admin,2022-01-26 08:12:47,2022-01-26 08:12:47,2022-01-26 08:12:47,2022-01-26 08:12:47,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:330,0,maven-central,io/springfox/springfox-schema/2.9.2/springfox-schema-2.9.2.jar,maven2,83895,admin,2021-10-13 12:14:00,2021-10-13 12:14:00,2021-09-29 20:24:26,2021-09-29 20:24:26,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:331,0,maven-central,org/apache/maven/plugins/maven-deploy-plugin/2.8.2/maven-deploy-plugin-2.8.2.jar,maven2,34130,admin,2022-08-09 11:25:58,2022-08-09 11:25:58,2021-10-13 12:13:08,2021-10-13 12:13:08,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:332,0,maven-central,io/springfox/springfox-spring-web/2.9.2/springfox-spring-web-2.9.2.jar,maven2,195249,admin,2021-10-13 12:14:00,2021-10-13 12:14:00,2021-09-29 20:24:26,2021-09-29 20:24:26,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:333,0,maven-central,org/apache/maven/plugins/maven-install-plugin/2.5.2/maven-install-plugin-2.5.2.jar,maven2,33115,admin,2022-08-09 11:25:57,2022-08-09 11:25:57,2021-10-13 12:13:08,2021-10-13 12:13:08,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:334,0,maven-central,javax/mail/mailapi/1.4.2/mailapi-1.4.2.jar,maven2,232023,admin,2022-06-22 19:41:15,2022-06-22 19:41:15,2021-09-07 12:03:07,2021-09-07 12:03:07,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:335,0,maven-central,javax/transaction/javax.transaction-api/1.2/javax.transaction-api-1.2.jar,maven2,30724,admin,2022-08-12 07:17:18,2022-08-12 07:17:18,2021-09-07 12:03:07,2021-09-07 12:03:07,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:336,0,maven-central,org/apache/commons/commons-collections4/4.3/commons-collections4-4.3.jar,maven2,753996,admin,2021-10-19 13:51:14,2021-10-19 13:51:14,2021-09-29 20:24:27,2021-09-29 20:24:27,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:337,0,maven-central,org/mapstruct/mapstruct/1.2.0.Final/mapstruct-1.2.0.Final.jar,maven2,20720,admin,2021-10-19 13:51:14,2021-10-19 13:51:14,2021-09-29 20:24:27,2021-09-29 20:24:27,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:338,0,maven-central,javax/mail/mail/1.4.2/mail-1.4.2.jar,maven2,434923,admin,2022-08-12 07:17:18,2022-08-12 07:17:18,2021-09-07 12:03:07,2021-09-07 12:03:07,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:339,0,maven-central,org/springframework/plugin/spring-plugin-core/1.2.0.RELEASE/spring-plugin-core-1.2.0.RELEASE.jar,maven2,19896,admin,2021-10-13 12:14:00,2021-10-13 12:14:00,2021-09-29 20:24:27,2021-09-29 20:24:27,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:340,0,maven-central,java2html/j2h/1.3.1/j2h-1.3.1.jar,maven2,345218,admin,2022-06-22 19:41:15,2022-06-22 19:41:15,2021-09-07 12:03:07,2021-09-07 12:03:07,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:341,0,maven-central,io/springfox/springfox-bean-validators/2.9.2/springfox-bean-validators-2.9.2.jar,maven2,23451,admin,2021-10-19 13:51:14,2021-10-19 13:51:14,2021-09-29 20:24:27,2021-09-29 20:24:27,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:342,0,maven-central,com/fasterxml/jackson/datatype/jackson-datatype-jsr310/2.9.10/jackson-datatype-jsr310-2.9.10.jar,maven2,100671,admin,2021-10-19 13:51:14,2021-10-19 13:51:14,2021-09-29 20:24:27,2021-09-29 20:24:27,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:343,0,maven-central,org/apache/tomcat/tomcat-servlet-api/7.0.108/tomcat-servlet-api-7.0.108.jar,maven2,198758,admin,2022-07-05 07:52:41,2022-07-05 07:52:41,2021-09-07 12:03:07,2021-09-07 12:03:07,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:344,0,maven-central,com/gitee/l0km/sql2java-base/2.0.5/sql2java-base-2.0.5.jar,maven2,91716,admin,2021-10-19 13:51:14,2021-10-19 13:51:14,2021-09-29 20:24:27,2021-09-29 20:24:27,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:345,0,maven-central,org/jetbrains/annotations/15.0/annotations-15.0.jar,maven2,18614,admin,2021-10-19 13:51:14,2021-10-19 13:51:14,2021-09-29 20:24:27,2021-09-29 20:24:27,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:346,0,maven-central,ecs/ecs/1.4.2/ecs-1.4.2.jar,maven2,388169,admin,2022-06-22 19:41:16,2022-06-22 19:41:16,2021-09-07 12:03:07,2021-09-07 12:03:07,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:347,0,maven-central,org/apache/maven/plugins/maven-resources-plugin/2.6/maven-resources-plugin-2.6.jar,maven2,29519,admin,2022-10-10 08:19:43,2022-10-10 08:19:43,2021-09-06 18:00:26,2021-09-06 18:00:26,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
